Date,country,province,Confirmed,Recovered,Deaths
2021-10-16,China,Tianjin,500,0.0,3
2021-10-17,China,Tianjin,500,0.0,3
2021-10-18,China,Tianjin,500,0.0,3
2021-10-19,China,Tianjin,500,0.0,3
2021-10-20,China,Tianjin,500,0.0,3
2021-10-21,China,Tianjin,500,0.0,3
2021-10-22,China,Tianjin,501,0.0,3
2021-10-23,China,Tianjin,501,0.0,3
2021-10-24,China,Tianjin,502,0.0,3
2021-10-25,China,Tianjin,502,0.0,3
2021-10-26,China,Tianjin,503,0.0,3
2021-10-27,China,Tianjin,503,0.0,3
2021-10-28,China,Tianjin,503,0.0,3
2021-10-29,China,Tianjin,503,0.0,3
2021-10-30,China,Tianjin,504,0.0,3
2021-10-31,China,Tianjin,504,0.0,3
2021-11-01,China,Tianjin,505,0.0,3
2021-11-02,China,Tianjin,505,0.0,3
2021-11-03,China,Tianjin,505,0.0,3
2021-11-04,China,Tianjin,506,0.0,3
2021-11-05,China,Tianjin,507,0.0,3
2021-11-06,China,Tianjin,507,0.0,3
2021-11-07,China,Tianjin,507,0.0,3
2021-11-08,China,Tianjin,509,0.0,3
2021-11-09,China,Tianjin,509,0.0,3
2021-11-10,China,Tianjin,510,0.0,3
2021-11-11,China,Tianjin,510,0.0,3
2021-11-12,China,Tianjin,513,0.0,3
2021-11-13,China,Tianjin,518,0.0,3
2021-11-14,China,Tianjin,518,0.0,3
2021-11-15,China,Tianjin,518,0.0,3
2021-11-16,China,Tianjin,519,0.0,3
2021-11-17,China,Tianjin,527,0.0,3
2021-11-18,China,Tianjin,527,0.0,3
2021-11-19,China,Tianjin,527,0.0,3
2021-11-20,China,Tianjin,528,0.0,3
2021-11-21,China,Tianjin,528,0.0,3
2021-11-22,China,Tianjin,528,0.0,3
2021-11-23,China,Tianjin,528,0.0,3
2021-11-24,China,Tianjin,528,0.0,3
2021-11-25,China,Tianjin,529,0.0,3
2021-11-26,China,Tianjin,530,0.0,3
2021-11-27,China,Tianjin,530,0.0,3
2021-11-28,China,Tianjin,530,0.0,3
2021-11-29,China,Tianjin,531,0.0,3
2021-11-30,China,Tianjin,531,0.0,3
2021-12-01,China,Tianjin,532,0.0,3
2021-12-02,China,Tianjin,533,0.0,3
2021-12-03,China,Tianjin,533,0.0,3
2021-12-04,China,Tianjin,535,0.0,3
2021-12-05,China,Tianjin,535,0.0,3
2021-12-06,China,Tianjin,535,0.0,3
2021-12-07,China,Tianjin,536,0.0,3
2021-12-08,China,Tianjin,537,0.0,3
2021-12-09,China,Tianjin,537,0.0,3
2021-12-10,China,Tianjin,537,0.0,3
2021-12-11,China,Tianjin,537,0.0,3
2021-12-12,China,Tianjin,537,0.0,3
2021-12-13,China,Tianjin,537,0.0,3
2021-12-14,China,Tianjin,537,0.0,3
2021-12-15,China,Tianjin,537,0.0,3
2021-12-16,China,Tianjin,537,0.0,3
2021-12-17,China,Tianjin,539,0.0,3
2021-12-18,China,Tianjin,540,0.0,3
2021-12-19,China,Tianjin,541,0.0,3
2021-12-20,China,Tianjin,542,0.0,3
2021-12-21,China,Tianjin,545,0.0,3
2021-12-22,China,Tianjin,545,0.0,3
2021-12-23,China,Tianjin,545,0.0,3
2021-12-24,China,Tianjin,554,0.0,3
2021-12-25,China,Tianjin,562,0.0,3
2021-12-26,China,Tianjin,564,0.0,3
2021-12-27,China,Tianjin,565,0.0,3
2021-12-28,China,Tianjin,572,0.0,3
2021-12-29,China,Tianjin,576,0.0,3
2021-12-30,China,Tianjin,580,0.0,3
2021-12-31,China,Tianjin,589,0.0,3
2022-01-01,China,Tianjin,594,0.0,3
2022-01-02,China,Tianjin,596,0.0,3
2022-01-03,China,Tianjin,597,0.0,3
2022-01-04,China,Tianjin,602,0.0,3
2022-01-05,China,Tianjin,606,0.0,3
2022-01-06,China,Tianjin,615,0.0,3
2022-01-07,China,Tianjin,621,0.0,3
2022-01-08,China,Tianjin,625,0.0,3
2022-01-09,China,Tianjin,650,0.0,3
2022-01-10,China,Tianjin,668,0.0,3
2022-01-11,China,Tianjin,705,0.0,3
2022-01-12,China,Tianjin,752,0.0,3
2022-01-13,China,Tianjin,789,0.0,3
2022-01-14,China,Tianjin,830,0.0,3
2022-01-15,China,Tianjin,864,0.0,3
2022-01-16,China,Tianjin,944,0.0,3
2022-01-17,China,Tianjin,962,0.0,3
2022-01-18,China,Tianjin,976,0.0,3
2022-01-19,China,Tianjin,990,0.0,3
2022-01-20,China,Tianjin,998,0.0,3
2022-01-21,China,Tianjin,1004,0.0,3
2022-01-22,China,Tianjin,1009,0.0,3
2022-01-23,China,Tianjin,1012,0.0,3
2022-01-24,China,Tianjin,1013,0.0,3
2022-01-25,China,Tianjin,1015,0.0,3
2022-01-26,China,Tianjin,1016,0.0,3
2022-01-27,China,Tianjin,1020,0.0,3
2022-01-28,China,Tianjin,1026,0.0,3
2022-01-29,China,Tianjin,1030,0.0,3
2022-01-30,China,Tianjin,1041,0.0,3
2022-01-31,China,Tianjin,1050,0.0,3
2022-02-01,China,Tianjin,1062,0.0,3
2022-02-02,China,Tianjin,1072,0.0,3
2022-02-03,China,Tianjin,1076,0.0,3
2022-02-04,China,Tianjin,1079,0.0,3
2022-02-05,China,Tianjin,1081,0.0,3
2022-02-06,China,Tianjin,1082,0.0,3
2022-02-07,China,Tianjin,1084,0.0,3
2022-02-08,China,Tianjin,1085,0.0,3
2022-02-09,China,Tianjin,1085,0.0,3
2022-02-10,China,Tianjin,1086,0.0,3
2022-02-11,China,Tianjin,1087,0.0,3
2022-02-12,China,Tianjin,1088,0.0,3
2022-02-13,China,Tianjin,1088,0.0,3
2022-02-14,China,Tianjin,1088,0.0,3
2022-02-15,China,Tianjin,1089,0.0,3
2022-02-16,China,Tianjin,1089,0.0,3
2022-02-17,China,Tianjin,1089,0.0,3
2022-02-18,China,Tianjin,1092,0.0,3
2022-02-19,China,Tianjin,1093,0.0,3
2022-02-20,China,Tianjin,1094,0.0,3
2022-02-21,China,Tianjin,1094,0.0,3
2022-02-22,China,Tianjin,1097,0.0,3
2022-02-23,China,Tianjin,1098,0.0,3
2022-02-24,China,Tianjin,1099,0.0,3
2022-02-25,China,Tianjin,1105,0.0,3
2022-02-26,China,Tianjin,1110,0.0,3
2022-02-27,China,Tianjin,1119,0.0,3
2022-02-28,China,Tianjin,1126,0.0,3
2022-03-01,China,Tianjin,1130,0.0,3
2022-03-02,China,Tianjin,1132,0.0,3
2022-03-03,China,Tianjin,1136,0.0,3
2022-03-04,China,Tianjin,1150,0.0,3
2022-03-05,China,Tianjin,1151,0.0,3
2022-03-06,China,Tianjin,1152,0.0,3
2022-03-07,China,Tianjin,1158,0.0,3
2022-03-08,China,Tianjin,1170,0.0,3
2022-03-09,China,Tianjin,1189,0.0,3
2022-03-10,China,Tianjin,1213,0.0,3
2022-03-11,China,Tianjin,1250,0.0,3
2022-03-12,China,Tianjin,1273,0.0,3
2022-03-13,China,Tianjin,1318,0.0,3
2022-03-14,China,Tianjin,1372,0.0,3
2022-03-15,China,Tianjin,1425,0.0,3
2022-03-16,China,Tianjin,1483,0.0,3
2022-03-17,China,Tianjin,1546,0.0,3
2022-03-18,China,Tianjin,1575,0.0,3
2022-03-19,China,Tianjin,1600,0.0,3
2022-03-20,China,Tianjin,1622,0.0,3
2022-03-21,China,Tianjin,1631,0.0,3
2022-03-22,China,Tianjin,1659,0.0,3
2022-03-23,China,Tianjin,1688,0.0,3
2022-03-24,China,Tianjin,1713,0.0,3
2022-03-25,China,Tianjin,1748,0.0,3
2022-03-26,China,Tianjin,1765,0.0,3
2022-03-27,China,Tianjin,1773,0.0,3
2022-03-28,China,Tianjin,1780,0.0,3
2022-03-29,China,Tianjin,1782,0.0,3
2022-03-30,China,Tianjin,1786,0.0,3
2022-03-31,China,Tianjin,1787,0.0,3
2022-04-01,China,Tianjin,1788,0.0,3
2022-04-02,China,Tianjin,1789,0.0,3
2022-04-03,China,Tianjin,1789,0.0,3
2022-04-04,China,Tianjin,1792,0.0,3
2022-04-05,China,Tianjin,1796,0.0,3
2022-04-06,China,Tianjin,1796,0.0,3
2022-04-07,China,Tianjin,1797,0.0,3
2022-04-08,China,Tianjin,1797,0.0,3
2022-04-09,China,Tianjin,1798,0.0,3
2022-04-10,China,Tianjin,1798,0.0,3
2022-04-11,China,Tianjin,1798,0.0,3
2022-04-12,China,Tianjin,1799,0.0,3
2022-04-13,China,Tianjin,1799,0.0,3
2022-04-14,China,Tianjin,1800,0.0,3
2022-04-15,China,Tianjin,1800,0.0,3
2022-04-16,China,Tianjin,1800,0.0,3
2020-01-22,China,Tibet,0,0.0,0
2020-01-23,China,Tibet,0,0.0,0
2020-01-24,China,Tibet,0,0.0,0
2020-01-25,China,Tibet,0,0.0,0
2020-01-26,China,Tibet,0,0.0,0
2020-01-27,China,Tibet,0,0.0,0
2020-01-28,China,Tibet,0,0.0,0
2020-01-29,China,Tibet,0,0.0,0
2020-01-30,China,Tibet,1,0.0,0
2020-01-31,China,Tibet,1,0.0,0
2020-02-01,China,Tibet,1,0.0,0
2020-02-02,China,Tibet,1,0.0,0
2020-02-03,China,Tibet,1,0.0,0
2020-02-04,China,Tibet,1,0.0,0
2020-02-05,China,Tibet,1,0.0,0
2020-02-06,China,Tibet,1,0.0,0
2020-02-07,China,Tibet,1,0.0,0
2020-02-08,China,Tibet,1,0.0,0
2020-02-09,China,Tibet,1,0.0,0
2020-02-10,China,Tibet,1,0.0,0
2020-02-11,China,Tibet,1,0.0,0
2020-02-12,China,Tibet,1,1.0,0
2020-02-13,China,Tibet,1,1.0,0
2020-02-14,China,Tibet,1,1.0,0
2020-02-15,China,Tibet,1,1.0,0
2020-02-16,China,Tibet,1,1.0,0
2020-02-17,China,Tibet,1,1.0,0
2020-02-18,China,Tibet,1,1.0,0
2020-02-19,China,Tibet,1,1.0,0
2020-02-20,China,Tibet,1,1.0,0
2020-02-21,China,Tibet,1,1.0,0
2020-02-22,China,Tibet,1,1.0,0
2020-02-23,China,Tibet,1,1.0,0
2020-02-24,China,Tibet,1,1.0,0
2020-02-25,China,Tibet,1,1.0,0
2020-02-26,China,Tibet,1,1.0,0
2020-02-27,China,Tibet,1,1.0,0
2020-02-28,China,Tibet,1,1.0,0
2020-02-29,China,Tibet,1,1.0,0
2020-03-01,China,Tibet,1,1.0,0
2020-03-02,China,Tibet,1,1.0,0
2020-03-03,China,Tibet,1,1.0,0
2020-03-04,China,Tibet,1,1.0,0
2020-03-05,China,Tibet,1,1.0,0
2020-03-06,China,Tibet,1,1.0,0
2020-03-07,China,Tibet,1,1.0,0
2020-03-08,China,Tibet,1,1.0,0
2020-03-09,China,Tibet,1,1.0,0
2020-03-10,China,Tibet,1,1.0,0
2020-03-11,China,Tibet,1,1.0,0
2020-03-12,China,Tibet,1,1.0,0
2020-03-13,China,Tibet,1,1.0,0
2020-03-14,China,Tibet,1,1.0,0
2020-03-15,China,Tibet,1,1.0,0
2020-03-16,China,Tibet,1,1.0,0
2020-03-17,China,Tibet,1,1.0,0
2020-03-18,China,Tibet,1,1.0,0
2020-03-19,China,Tibet,1,1.0,0
2020-03-20,China,Tibet,1,1.0,0
2020-03-21,China,Tibet,1,1.0,0
2020-03-22,China,Tibet,1,1.0,0
2020-03-23,China,Tibet,1,1.0,0
2020-03-24,China,Tibet,1,1.0,0
2020-03-25,China,Tibet,1,1.0,0
2020-03-26,China,Tibet,1,1.0,0
2020-03-27,China,Tibet,1,1.0,0
2020-03-28,China,Tibet,1,1.0,0
2020-03-29,China,Tibet,1,1.0,0
2020-03-30,China,Tibet,1,1.0,0
2020-03-31,China,Tibet,1,1.0,0
2020-04-01,China,Tibet,1,1.0,0
2020-04-02,China,Tibet,1,1.0,0
2020-04-03,China,Tibet,1,1.0,0
2020-04-04,China,Tibet,1,1.0,0
2020-04-05,China,Tibet,1,1.0,0
2020-04-06,China,Tibet,1,1.0,0
2020-04-07,China,Tibet,1,1.0,0
2020-04-08,China,Tibet,1,1.0,0
2020-04-09,China,Tibet,1,1.0,0
2020-04-10,China,Tibet,1,1.0,0
2020-04-11,China,Tibet,1,1.0,0
2020-04-12,China,Tibet,1,1.0,0
2020-04-13,China,Tibet,1,1.0,0
2020-04-14,China,Tibet,1,1.0,0
2020-04-15,China,Tibet,1,1.0,0
2020-04-16,China,Tibet,1,1.0,0
2020-04-17,China,Tibet,1,1.0,0
2020-04-18,China,Tibet,1,1.0,0
2020-04-19,China,Tibet,1,1.0,0
2020-04-20,China,Tibet,1,1.0,0
2020-04-21,China,Tibet,1,1.0,0
2020-04-22,China,Tibet,1,1.0,0
2020-04-23,China,Tibet,1,1.0,0
2020-04-24,China,Tibet,1,1.0,0
2020-04-25,China,Tibet,1,1.0,0
2020-04-26,China,Tibet,1,1.0,0
2020-04-27,China,Tibet,1,1.0,0
2020-04-28,China,Tibet,1,1.0,0
2020-04-29,China,Tibet,1,1.0,0
2020-04-30,China,Tibet,1,1.0,0
2020-05-01,China,Tibet,1,1.0,0
2020-05-02,China,Tibet,1,1.0,0
2020-05-03,China,Tibet,1,1.0,0
2020-05-04,China,Tibet,1,1.0,0
2020-05-05,China,Tibet,1,1.0,0
2020-05-06,China,Tibet,1,1.0,0
2020-05-07,China,Tibet,1,1.0,0
2020-05-08,China,Tibet,1,1.0,0
2020-05-09,China,Tibet,1,1.0,0
2020-05-10,China,Tibet,1,1.0,0
2020-05-11,China,Tibet,1,1.0,0
2020-05-12,China,Tibet,1,1.0,0
2020-05-13,China,Tibet,1,1.0,0
2020-05-14,China,Tibet,1,1.0,0
2020-05-15,China,Tibet,1,1.0,0
2020-05-16,China,Tibet,1,1.0,0
2020-05-17,China,Tibet,1,1.0,0
2020-05-18,China,Tibet,1,1.0,0
2020-05-19,China,Tibet,1,1.0,0
2020-05-20,China,Tibet,1,1.0,0
2020-05-21,China,Tibet,1,1.0,0
2020-05-22,China,Tibet,1,1.0,0
2020-05-23,China,Tibet,1,1.0,0
2020-05-24,China,Tibet,1,1.0,0
2020-05-25,China,Tibet,1,1.0,0
2020-05-26,China,Tibet,1,1.0,0
2020-05-27,China,Tibet,1,1.0,0
2020-05-28,China,Tibet,1,1.0,0
2020-05-29,China,Tibet,1,1.0,0
2020-05-30,China,Tibet,1,1.0,0
2020-05-31,China,Tibet,1,1.0,0
2020-06-01,China,Tibet,1,1.0,0
2020-06-02,China,Tibet,1,1.0,0
2020-06-03,China,Tibet,1,1.0,0
2020-06-04,China,Tibet,1,1.0,0
2020-06-05,China,Tibet,1,1.0,0
2020-06-06,China,Tibet,1,1.0,0
2020-06-07,China,Tibet,1,1.0,0
2020-06-08,China,Tibet,1,1.0,0
2020-06-09,China,Tibet,1,1.0,0
2020-06-10,China,Tibet,1,1.0,0
2020-06-11,China,Tibet,1,1.0,0
2020-06-12,China,Tibet,1,1.0,0
2020-06-13,China,Tibet,1,1.0,0
2020-06-14,China,Tibet,1,1.0,0
2020-06-15,China,Tibet,1,1.0,0
2020-06-16,China,Tibet,1,1.0,0
2020-06-17,China,Tibet,1,1.0,0
2020-06-18,China,Tibet,1,1.0,0
2020-06-19,China,Tibet,1,1.0,0
2020-06-20,China,Tibet,1,1.0,0
2020-06-21,China,Tibet,1,1.0,0
2020-06-22,China,Tibet,1,1.0,0
2020-06-23,China,Tibet,1,1.0,0
2020-06-24,China,Tibet,1,1.0,0
2020-06-25,China,Tibet,1,1.0,0
2020-06-26,China,Tibet,1,1.0,0
2020-06-27,China,Tibet,1,1.0,0
2020-06-28,China,Tibet,1,1.0,0
2020-06-29,China,Tibet,1,1.0,0
2020-06-30,China,Tibet,1,1.0,0
2020-07-01,China,Tibet,1,1.0,0
2020-07-02,China,Tibet,1,1.0,0
2020-07-03,China,Tibet,1,1.0,0
2020-07-04,China,Tibet,1,1.0,0
2020-07-05,China,Tibet,1,1.0,0
2020-07-06,China,Tibet,1,1.0,0
2020-07-07,China,Tibet,1,1.0,0
2020-07-08,China,Tibet,1,1.0,0
2020-07-09,China,Tibet,1,1.0,0
2020-07-10,China,Tibet,1,1.0,0
2020-07-11,China,Tibet,1,1.0,0
2020-07-12,China,Tibet,1,1.0,0
2020-07-13,China,Tibet,1,1.0,0
2020-07-14,China,Tibet,1,1.0,0
2020-07-15,China,Tibet,1,1.0,0
2020-07-16,China,Tibet,1,1.0,0
2020-07-17,China,Tibet,1,1.0,0
2020-07-18,China,Tibet,1,1.0,0
2020-07-19,China,Tibet,1,1.0,0
2020-07-20,China,Tibet,1,1.0,0
2020-07-21,China,Tibet,1,1.0,0
2020-07-22,China,Tibet,1,1.0,0
2020-07-23,China,Tibet,1,1.0,0
2020-07-24,China,Tibet,1,1.0,0
2020-07-25,China,Tibet,1,1.0,0
2020-07-26,China,Tibet,1,1.0,0
2020-07-27,China,Tibet,1,1.0,0
2020-07-28,China,Tibet,1,1.0,0
2020-07-29,China,Tibet,1,1.0,0
2020-07-30,China,Tibet,1,1.0,0
2020-07-31,China,Tibet,1,1.0,0
2020-08-01,China,Tibet,1,1.0,0
2020-08-02,China,Tibet,1,1.0,0
2020-08-03,China,Tibet,1,1.0,0
2020-08-04,China,Tibet,1,1.0,0
2020-08-05,China,Tibet,1,1.0,0
2020-08-06,China,Tibet,1,1.0,0
2020-08-07,China,Tibet,1,1.0,0
2020-08-08,China,Tibet,1,1.0,0
2020-08-09,China,Tibet,1,1.0,0
2020-08-10,China,Tibet,1,1.0,0
2020-08-11,China,Tibet,1,1.0,0
2020-08-12,China,Tibet,1,1.0,0
2020-08-13,China,Tibet,1,1.0,0
2020-08-14,China,Tibet,1,1.0,0
2020-08-15,China,Tibet,1,1.0,0
2020-08-16,China,Tibet,1,1.0,0
2020-08-17,China,Tibet,1,1.0,0
2020-08-18,China,Tibet,1,1.0,0
2020-08-19,China,Tibet,1,1.0,0
2020-08-20,China,Tibet,1,1.0,0
2020-08-21,China,Tibet,1,1.0,0
2020-08-22,China,Tibet,1,1.0,0
2020-08-23,China,Tibet,1,1.0,0
2020-08-24,China,Tibet,1,1.0,0
2020-08-25,China,Tibet,1,1.0,0
2020-08-26,China,Tibet,1,1.0,0
2020-08-27,China,Tibet,1,1.0,0
2020-08-28,China,Tibet,1,1.0,0
2020-08-29,China,Tibet,1,1.0,0
2020-08-30,China,Tibet,1,1.0,0
2020-08-31,China,Tibet,1,1.0,0
2020-09-01,China,Tibet,1,1.0,0
2020-09-02,China,Tibet,1,1.0,0
2020-09-03,China,Tibet,1,1.0,0
2020-09-04,China,Tibet,1,1.0,0
2020-09-05,China,Tibet,1,1.0,0
2020-09-06,China,Tibet,1,1.0,0
2020-09-07,China,Tibet,1,1.0,0
2020-09-08,China,Tibet,1,1.0,0
2020-09-09,China,Tibet,1,1.0,0
2020-09-10,China,Tibet,1,1.0,0
2020-09-11,China,Tibet,1,1.0,0
2020-09-12,China,Tibet,1,1.0,0
2020-09-13,China,Tibet,1,1.0,0
2020-09-14,China,Tibet,1,1.0,0
2020-09-15,China,Tibet,1,1.0,0
2020-09-16,China,Tibet,1,1.0,0
2020-09-17,China,Tibet,1,1.0,0
2020-09-18,China,Tibet,1,1.0,0
2020-09-19,China,Tibet,1,1.0,0
2020-09-20,China,Tibet,1,1.0,0
2020-09-21,China,Tibet,1,1.0,0
2020-09-22,China,Tibet,1,1.0,0
2020-09-23,China,Tibet,1,1.0,0
2020-09-24,China,Tibet,1,1.0,0
2020-09-25,China,Tibet,1,1.0,0
2020-09-26,China,Tibet,1,1.0,0
2020-09-27,China,Tibet,1,1.0,0
2020-09-28,China,Tibet,1,1.0,0
2020-09-29,China,Tibet,1,1.0,0
2020-09-30,China,Tibet,1,1.0,0
2020-10-01,China,Tibet,1,1.0,0
2020-10-02,China,Tibet,1,1.0,0
2020-10-03,China,Tibet,1,1.0,0
2020-10-04,China,Tibet,1,1.0,0
2020-10-05,China,Tibet,1,1.0,0
2020-10-06,China,Tibet,1,1.0,0
2020-10-07,China,Tibet,1,1.0,0
2020-10-08,China,Tibet,1,1.0,0
2020-10-09,China,Tibet,1,1.0,0
2020-10-10,China,Tibet,1,1.0,0
2020-10-11,China,Tibet,1,1.0,0
2020-10-12,China,Tibet,1,1.0,0
2020-10-13,China,Tibet,1,1.0,0
2020-10-14,China,Tibet,1,1.0,0
2020-10-15,China,Tibet,1,1.0,0
2020-10-16,China,Tibet,1,1.0,0
2020-10-17,China,Tibet,1,1.0,0
2020-10-18,China,Tibet,1,1.0,0
2020-10-19,China,Tibet,1,1.0,0
2020-10-20,China,Tibet,1,1.0,0
2020-10-21,China,Tibet,1,1.0,0
2020-10-22,China,Tibet,1,1.0,0
2020-10-23,China,Tibet,1,1.0,0
2020-10-24,China,Tibet,1,1.0,0
2020-10-25,China,Tibet,1,1.0,0
2020-10-26,China,Tibet,1,1.0,0
2020-10-27,China,Tibet,1,1.0,0
2020-10-28,China,Tibet,1,1.0,0
2020-10-29,China,Tibet,1,1.0,0
2020-10-30,China,Tibet,1,1.0,0
2020-10-31,China,Tibet,1,1.0,0
2020-11-01,China,Tibet,1,1.0,0
2020-11-02,China,Tibet,1,1.0,0
2020-11-03,China,Tibet,1,1.0,0
2020-11-04,China,Tibet,1,1.0,0
2020-11-05,China,Tibet,1,1.0,0
2020-11-06,China,Tibet,1,1.0,0
2020-11-07,China,Tibet,1,1.0,0
2020-11-08,China,Tibet,1,1.0,0
2020-11-09,China,Tibet,1,1.0,0
2020-11-10,China,Tibet,1,1.0,0
2020-11-11,China,Tibet,1,1.0,0
2020-11-12,China,Tibet,1,1.0,0
2020-11-13,China,Tibet,1,1.0,0
2020-11-14,China,Tibet,1,1.0,0
2020-11-15,China,Tibet,1,1.0,0
2020-11-16,China,Tibet,1,1.0,0
2020-11-17,China,Tibet,1,1.0,0
2020-11-18,China,Tibet,1,1.0,0
2020-11-19,China,Tibet,1,1.0,0
2020-11-20,China,Tibet,1,1.0,0
2020-11-21,China,Tibet,1,1.0,0
2020-11-22,China,Tibet,1,1.0,0
2020-11-23,China,Tibet,1,1.0,0
2020-11-24,China,Tibet,1,1.0,0
2020-11-25,China,Tibet,1,1.0,0
2020-11-26,China,Tibet,1,1.0,0
2020-11-27,China,Tibet,1,1.0,0
2020-11-28,China,Tibet,1,1.0,0
2020-11-29,China,Tibet,1,1.0,0
2020-11-30,China,Tibet,1,1.0,0
2020-12-01,China,Tibet,1,1.0,0
2020-12-02,China,Tibet,1,1.0,0
2020-12-03,China,Tibet,1,1.0,0
2020-12-04,China,Tibet,1,1.0,0
2020-12-05,China,Tibet,1,1.0,0
2020-12-06,China,Tibet,1,1.0,0
2020-12-07,China,Tibet,1,1.0,0
2020-12-08,China,Tibet,1,1.0,0
2020-12-09,China,Tibet,1,1.0,0
2020-12-10,China,Tibet,1,1.0,0
2020-12-11,China,Tibet,1,1.0,0
2020-12-12,China,Tibet,1,1.0,0
2020-12-13,China,Tibet,1,1.0,0
2020-12-14,China,Tibet,1,1.0,0
2020-12-15,China,Tibet,1,1.0,0
2020-12-16,China,Tibet,1,1.0,0
2020-12-17,China,Tibet,1,1.0,0
2020-12-18,China,Tibet,1,1.0,0
2020-12-19,China,Tibet,1,1.0,0
2020-12-20,China,Tibet,1,1.0,0
2020-12-21,China,Tibet,1,1.0,0
2020-12-22,China,Tibet,1,1.0,0
2020-12-23,China,Tibet,1,1.0,0
2020-12-24,China,Tibet,1,1.0,0
2020-12-25,China,Tibet,1,1.0,0
2020-12-26,China,Tibet,1,1.0,0
2020-12-27,China,Tibet,1,1.0,0
2020-12-28,China,Tibet,1,1.0,0
2020-12-29,China,Tibet,1,1.0,0
2020-12-30,China,Tibet,1,1.0,0
2020-12-31,China,Tibet,1,1.0,0
2021-01-01,China,Tibet,1,1.0,0
2021-01-02,China,Tibet,1,1.0,0
2021-01-03,China,Tibet,1,1.0,0
2021-01-04,China,Tibet,1,1.0,0
2021-01-05,China,Tibet,1,1.0,0
2021-01-06,China,Tibet,1,1.0,0
2021-01-07,China,Tibet,1,1.0,0
2021-01-08,China,Tibet,1,1.0,0
2021-01-09,China,Tibet,1,1.0,0
2021-01-10,China,Tibet,1,1.0,0
2021-01-11,China,Tibet,1,1.0,0
2021-01-12,China,Tibet,1,1.0,0
2021-01-13,China,Tibet,1,1.0,0
2021-01-14,China,Tibet,1,1.0,0
2021-01-15,China,Tibet,1,1.0,0
2021-01-16,China,Tibet,1,1.0,0
2021-01-17,China,Tibet,1,1.0,0
2021-01-18,China,Tibet,1,1.0,0
2021-01-19,China,Tibet,1,1.0,0
2021-01-20,China,Tibet,1,1.0,0
2021-01-21,China,Tibet,1,1.0,0
2021-01-22,China,Tibet,1,1.0,0
2021-01-23,China,Tibet,1,1.0,0
2021-01-24,China,Tibet,1,1.0,0
2021-01-25,China,Tibet,1,1.0,0
2021-01-26,China,Tibet,1,1.0,0
2021-01-27,China,Tibet,1,1.0,0
2021-01-28,China,Tibet,1,1.0,0
2021-01-29,China,Tibet,1,1.0,0
2021-01-30,China,Tibet,1,1.0,0
2021-01-31,China,Tibet,1,1.0,0
2021-02-01,China,Tibet,1,1.0,0
2021-02-02,China,Tibet,1,1.0,0
2021-02-03,China,Tibet,1,1.0,0
2021-02-04,China,Tibet,1,1.0,0
2021-02-05,China,Tibet,1,1.0,0
2021-02-06,China,Tibet,1,1.0,0
2021-02-07,China,Tibet,1,1.0,0
2021-02-08,China,Tibet,1,1.0,0
2021-02-09,China,Tibet,1,1.0,0
2021-02-10,China,Tibet,1,1.0,0
2021-02-11,China,Tibet,1,1.0,0
2021-02-12,China,Tibet,1,1.0,0
2021-02-13,China,Tibet,1,1.0,0
2021-02-14,China,Tibet,1,1.0,0
2021-02-15,China,Tibet,1,1.0,0
2021-02-16,China,Tibet,1,1.0,0
2021-02-17,China,Tibet,1,1.0,0
2021-02-18,China,Tibet,1,1.0,0
2021-02-19,China,Tibet,1,1.0,0
2021-02-20,China,Tibet,1,1.0,0
2021-02-21,China,Tibet,1,1.0,0
2021-02-22,China,Tibet,1,1.0,0
2021-02-23,China,Tibet,1,1.0,0
2021-02-24,China,Tibet,1,1.0,0
2021-02-25,China,Tibet,1,1.0,0
2021-02-26,China,Tibet,1,1.0,0
2021-02-27,China,Tibet,1,1.0,0
2021-02-28,China,Tibet,1,1.0,0
2021-03-01,China,Tibet,1,1.0,0
2021-03-02,China,Tibet,1,1.0,0
2021-03-03,China,Tibet,1,1.0,0
2021-03-04,China,Tibet,1,1.0,0
2021-03-05,China,Tibet,1,1.0,0
2021-03-06,China,Tibet,1,1.0,0
2021-03-07,China,Tibet,1,1.0,0
2021-03-08,China,Tibet,1,1.0,0
2021-03-09,China,Tibet,1,1.0,0
2021-03-10,China,Tibet,1,1.0,0
2021-03-11,China,Tibet,1,1.0,0
2021-03-12,China,Tibet,1,1.0,0
2021-03-13,China,Tibet,1,1.0,0
2021-03-14,China,Tibet,1,1.0,0
2021-03-15,China,Tibet,1,1.0,0
2021-03-16,China,Tibet,1,1.0,0
2021-03-17,China,Tibet,1,1.0,0
2021-03-18,China,Tibet,1,1.0,0
2021-03-19,China,Tibet,1,1.0,0
2021-03-20,China,Tibet,1,1.0,0
2021-03-21,China,Tibet,1,1.0,0
2021-03-22,China,Tibet,1,1.0,0
2021-03-23,China,Tibet,1,1.0,0
2021-03-24,China,Tibet,1,1.0,0
2021-03-25,China,Tibet,1,1.0,0
2021-03-26,China,Tibet,1,1.0,0
2021-03-27,China,Tibet,1,1.0,0
2021-03-28,China,Tibet,1,1.0,0
2021-03-29,China,Tibet,1,1.0,0
2021-03-30,China,Tibet,1,1.0,0
2021-03-31,China,Tibet,1,1.0,0
2021-04-01,China,Tibet,1,1.0,0
2021-04-02,China,Tibet,1,1.0,0
2021-04-03,China,Tibet,1,1.0,0
2021-04-04,China,Tibet,1,1.0,0
2021-04-05,China,Tibet,1,1.0,0
